object_id,name,is_primary
planet/jupiter,목성,1
planet/mars,화성,1
planet/mercury,수성,1
planet/moon,달,1
planet/neptune,해왕성,1
planet/pluto,명왕성,1
planet/saturn,토성,1
planet/sun,태양,1
planet/uranus,천왕성,1
planet/venus,금성,1
shower/aquariids,에타 물병자리 유성우,1
shower/deltaaquariids,델타 물병자리 유성우,1
shower/geminids,쌍둥이자리 유성우,1
shower/leonids,사자자리 유성우,1
shower/lyrids,거문고자리 유성우,1
shower/orionids,오리온자리 유성우,1
shower/perseids,페르세우스자리 유성우,1
shower/puppidvelids,고물-돛자리 유성우,1
shower/quadrantids,사분의자리 유성우,1
shower/ursids,작은곰자리 유성우,1
star/achernar,아케르나르,1
star/acrux,아크룩스,1
star/adhara,아다라,1
star/alcyone,알키오네,1
star/aldebaran,알데바란,1
star/alderamin,알데라민,1
star/algenib,알게니브,1
star/algieba,알기바,1
star/algol,알골,1
star/alhena,알헤나,1
star/alioth,알리오츠,1
star/alkaid,알카이드,1
star/alnair,알나이르,1
star/alnath,알나드,1
star/alnilam,알니람,1
star/alphard,알파르드,1
star/alphekka,알페카,1
star/alpheratz,알페라츠,1
star/altair,알타이르(견우성),1
star/ankaa,안카,1
star/antares,안타레스,1
star/arcturus,아르크투르스,1
star/arneb,아르네브,1
star/betelgeuse,베텔게우스,1
star/canopus,카노푸스,1
star/capella,카펠라,1
star/caph,카프,1
star/castor,카스토르,1
star/deneb,데네브,1
star/denebola,데네볼라,1
star/diphda,디프다,1
star/dubhe,두베,1
star/e_lyrae,엡실론 거문고자리,1
star/enif,에니프,1
star/etamin,에타민,1
star/fomalhaut,포말하우트,1
star/hadar,하다르,1
star/hamal,하말,1
star/izar,이자르,1
star/j003712+535400,풀루,1
star/j004912+574912,아키르드,1
star/j005624+591048,카스툴라,1
star/j010824-551500,워렌,1
star/j011348+073448,레바티,1
star/j012212+453148,아딜,1
star/j012548+601424,루크바,1
star/j013112+152100,알페르그,1
star/j013636+412436,티타윈,1
star/j013748+483748,넴부스,1
star/j014536+090936,토르쿨라르,1
star/j015136-101948,바텐 카이토스,1
star/j015248+293448,모탈라,1
star/j015436+204836,셰라탄,1
star/j015436+634012,세긴,1
star/j020148+024536,알레샤,1
star/j020336+421948,알마크,1
star/j024312+031424,카팔지드마,1
star/j024800+291500,릴리 보레아,1
star/j024948+271536,바라니,1
star/j025024+555400,미람,1
star/j025100-210000,앙게테나르,1
star/j025624-085400,아자,1
star/j025812-401800,아카마르,1
star/j030936+445136,미삼,1
star/j031124+194348,보테인,1
star/j031200-285924,달림,1
star/j031536-084912,지발,1
star/j033300-092736,란,1
star/j034312-094612,라나,1
star/j034424+321724,아티크,1
star/j034500+240636,엘렉트라,1
star/j034500+241724,켈라에노,1
star/j034500+242812,타이게타,1
star/j034536+242212,마이아,1
star/j034612+235700,메로페,1
star/j034612+243300,아스테로페,1
