object_id,name,is_primary
star/e_lyrae,ε1 Lyr,0
star/enif,8 Peg,0
star/enif,Epsilon Pegasi,0
star/enif,ε Peg,0
star/etamin,33 Dra,0
star/etamin,Gamma Draconis,0
star/etamin,γ Dra,0
star/fomalhaut,24 PsA,0
star/fomalhaut,Alpha Piscis Austrini,0
star/fomalhaut,α PsA,0
star/hadar,Beta Centauri,0
star/hadar,β Cen,0
star/hamal,13 Ari,0
star/hamal,Alpha Arietis,0
star/hamal,α Ari,0
star/izar,36 Boo,0
star/izar,Epsilon Boötis,0
star/izar,ε Boo,0
star/j000112-484836,Tau Phoenicis,0
star/j000112-484836,τ Phe,0
star/j000148-030148,29 Psc,0
star/j000148-060036,30 Psc,0
star/j000148-770412,Theta Octantis,0
star/j000148-770412,θ Oct,0
star/j000224+082924,32 Psc,0
star/j000224+270448,85 Peg,0
star/j000224-294312,Zeta Sculptoris,0
star/j000224-294312,ζ Scl,0
star/j000336-172024,2 Cet,0
star/j000412+621724,9 Cas,0
star/j000448-103036,3 Cet,0
star/j000524+132400,86 Peg,0
star/j000524-054236,33 Psc,0
star/j000636+641200,10 Cas,0
star/j000900+181236,87 Peg,0
star/j000936-275924,Kappa1 Sculptoris,0
star/j000936-275924,κ1 Scl,0
star/j000936-454500,Epsilon Phoenicis,0
star/j000936-454500,ε Phe,0
star/j001012+110900,34 Psc,0
star/j001012+460412,22 And,0
star/j001012-821312,Gamma3 Octantis,0
star/j001012-821312,γ3 Oct,0
star/j001124-152812,6 Cet,0
star/j001124-274800,Kappa2 Sculptoris,0
star/j001124-274800,κ2 Scl,0
star/j001200-350748,Theta Sculptoris,0
star/j001200-350748,θ Scl,0
star/j001348+410224,23 And,0
star/j001424+201236,89 Peg,0
star/j001424+201236,Chi Pegasi,0
star/j001424+201236,χ Peg,0
star/j001424-185548,7 Cet,0
star/j001500+084912,35 Psc,0
star/j001648+081424,36 Psc,0
star/j001648+384048,24 And,0
star/j001648+384048,Theta Andromedae,0
star/j001648+384048,θ And,0
star/j001836+364724,25 And,0
star/j001836+364724,Sigma Andromedae,0
star/j001836+364724,σ And,0
star/j001836+434724,26 And,0
star/j001912-084912,8 Cet,0
star/j001912-084912,Iota Ceti,0
star/j001912-084912,ι Cet,0
star/j001948-645248,Zeta Tucanae,0
star/j001948-645248,ζ Tuc,0
star/j002024+081124,41 Psc,0
star/j002024-693712,Pi Tucanae,0
star/j002024-693712,π Tuc,0
star/j002100+375812,27 And,0
star/j002100+375812,Rho Andromedae,0
star/j002100+375812,ρ And,0
star/j002136-285848,Iota Sculptoris,0
star/j002136-285848,ι Scl,0
star/j002436+614948,12 Cas,0
star/j002512+015624,44 Psc,0
star/j002548-771536,Beta Hydri,0
star/j002548-771536,β Hyi,0
star/j002624-000300,10 Cet,0
star/j002624-434048,Kappa Phoenicis,0
star/j002624-434048,κ Phe,0
star/j002812+162700,48 Psc,0
star/j002812+175324,47 Psc,0
star/j002812-330036,Eta Sculptoris,0
star/j002812-330036,η Scl,0
star/j003000+294500,28 And,0
star/j003000-035736,12 Cet,0
star/j003112-484800,Lambda1 Phoenicis,0
star/j003112-484800,λ1 Phe,0
star/j003148+543112,14 Cas,0
star/j003148+543112,Lambda Cassiopeiae,0
star/j003148+543112,λ Cas,0
star/j003224+065736,51 Psc,0
star/j003224+201724,52 Psc,0
star/j003300+625548,15 Cas,0
star/j003300+625548,Kappa Cassiopeiae,0
star/j003300+625548,κ Cas,0
star/j003300-630148,Beta3 Tucanae,0
star/j003300-630148,β3 Tuc,0
star/j003336-711612,Theta Tucanae,0
star/j003336-711612,θ Tuc,0
star/j003524-003036,14 Cet,0
star/j003524-033524,13 Cet,0
star/j003524-480000,Lambda2 Phoenicis,0
star/j003524-480000,λ2 Phe,0
star/j003636+151348,53 Psc,0
star/j003636+334312,29 And,0
star/j003636+334312,Pi Andromedae,0
star/j003636+334312,π And,0
star/j003712+535400,17 Cas,0
star/j003712+535400,Zeta Cassiopeiae,0
star/j003712+535400,ζ Cas,0
star/j003824+291836,30 And,0
star/j003824+291836,Epsilon Andromedae,0
star/j003824+291836,ε And,0
star/j003936+211500,54 Psc,0
star/j003936+305136,31 And,0
star/j003936+305136,Delta Andromedae,0
star/j003936+305136,δ And,0
star/j004012+212624,55 Psc,0
star/j004124+392736,32 And,0
star/j004124-460524,Mu Phoenicis,0
star/j004124-460524,μ Phe,0
star/j004200+503036,19 Cas,0
star/j004200+503036,Xi Cassiopeiae,0
star/j004200+503036,ξ Cas,0
star/j004200-563000,Xi Phoenicis,0
star/j004200-563000,ξ Phe,0
star/j004236-382736,Lambda1 Sculptoris,0
star/j004236-382736,λ1 Scl,0
star/j004236-652812,Rho Tucanae,0
star/j004236-652812,ρ Tuc,0
star/j004312+470112,20 Cas,0
star/j004312+470112,Pi Cassiopeiae,0
star/j004312+470112,π Cas,0
star/j004312-572736,Eta Phoenicis,0
star/j004312-572736,η Phe,0
star/j004424-103636,17 Cet,0
star/j004424-103636,Phi1 Ceti,0
star/j004424-103636,φ1 Cet,0
star/j004424-382512,Lambda2 Sculptoris,0
star/j004424-382512,λ2 Scl,0
star/j004500+481648,22 Cas,0
star/j004500+481648,Omicron Cassiopeiae,0
star/j004500+481648,ο Cas,0
star/j004536+745924,21 Cas,0
star/j004536-125248,18 Cet,0
star/j004648+115812,58 Psc,0
star/j004648+152848,57 Psc,0
star/j004724+064424,60 Psc,0
star/j004724+193448,59 Psc,0
star/j004724+241612,34 And,0
star/j004724+241612,Zeta Andromedae,0
star/j004724+241612,ζ And,0
star/j004800+071800,62 Psc,0
star/j004800+745100,23 Cas,0
star/j004836+073524,63 Psc,0
star/j004836+073524,Delta Piscium,0
star/j004836+073524,δ Psc,0
star/j004836+505812,25 Cas,0
star/j004836+505812,Nu Cassiopeiae,0
star/j004836+505812,ν Cas,0
star/j004836-745512,Lambda Hydri,0
star/j004836-745512,λ Hyi,0
star/j004912+165624,64 Psc,0
star/j004912+574912,24 Cas,0
star/j004912+574912,Eta Cassiopeiae,0
star/j004912+574912,η Cas,0
star/j004948+410448,35 And,0
star/j004948+410448,Nu Andromedae,0
star/j004948+410448,ν And,0
star/j005024-103824,19 Cet,0
star/j005024-103824,Phi2 Ceti,0
star/j005024-103824,φ2 Cet,0
star/j005024-505924,Rho Phoenicis,0
star/j005024-505924,ρ Phe,0
star/j005248-010824,20 Cet,0
star/j005400-084424,21 Cet,0
