object_id,name,is_primary
dso/saturn_nebula,शनि नेबुला,1
dso/sculptor_galaxy,मूर्तिकार आकाशगंगा,1
dso/sculptor_galaxy,सिल्वर डॉलर गैलेक्सी,0
dso/sculptor_galaxy,सिल्वर कॉइन गैलेक्सी,0
dso/sgr_a_star,सैगिटेरियस ए*,1
dso/sgr_a_star,ब्लैक होल,0
dso/sgr_a_star,गैलेक्टिक केंद्र,0
dso/smc,छोटा मैजेलैनिक बादल,1
dso/smc,Nubecula Minor,0
dso/t_crb,T कोरोना बोरिएलिस,1
dso/t_crb,ब्लेज़ स्टार,0
dso/tarantula_nebula,टारेंटुला नेबुला,1
dso/tarantula_nebula,30 डोराडस,0
dso/willman_1,विलमैन 1,1
dso/willman_1,बेथ विलमैन गैलेक्सी,0
moon/ariel,एरियल,1
moon/callisto,कैलिस्टो,1
moon/deimos,डीमोस,1
moon/dione,डायोन,1
moon/europa,यूरोपा,1
moon/ganymede,गेनीमेड,1
moon/iapetus,इयापेटस,1
moon/io,आयो,1
moon/oberon,ओबेरॉन,1
moon/phobos,फोबोस,1
moon/rhea,रिया,1
moon/tethys,टेथिस,1
moon/titan,टाइटन,1
moon/titania,टाइटेनिया,1
moon/triton,ट्राइटन,1
moon/umbriel,अम्ब्रिएल,1
planet/jupiter,बृहस्पति,1
planet/mars,मंगल,1
planet/mercury,बुध,1
planet/moon,चंद्रमा,1
planet/neptune,वरुण,1
planet/pluto,प्लूटो,1
planet/saturn,शनि,1
planet/sun,सूर्य,1
planet/uranus,अरुण,1
planet/venus,शुक्र,1
shower/aquariids,एटा एक्वेरिड्स,1
shower/deltaaquariids,डेल्टा एक्वेरिड्स,1
shower/geminids,जेमिनिड्स,1
shower/leonids,लियोनिड्स,1
shower/lyrids,लिरिड्स,1
shower/orionids,ओरिओनिड्स,1
shower/perseids,पर्सिड्स,1
shower/puppidvelids,पप्पिड-वेलिड्स,1
shower/quadrantids,क्वाड्रेंटिड्स,1
shower/ursids,अर्सिड्स,1
star/achernar,अचेरनार,1
star/acrux,एक्रक्स,1
star/adhara,अधारा,1
star/alcyone,अलसियोन,1
star/aldebaran,एल्डेबरान,1
star/alderamin,अल्देरामिन,1
star/algenib,अलजेनिब,1
star/algieba,अलजीबा,1
star/algol,अलगोल,1
star/alhena,अलहेना,1
star/alioth,एलिओथ,1
star/alkaid,अलकैद,1
star/alnair,अलनायर,1
star/alnath,अलनाथ,1
star/alnath,Elnath,0
star/alnilam,अलनिलम,1
star/alphard,अलफर्द,1
star/alphekka,अल्फेक्का,1
star/alpheratz,अलफेराज़,1
star/altair,अल्तैर,1
star/ankaa,अंकाह,1
star/antares,एंटारेस,1
star/arcturus,आर्कटुरस,1
star/arneb,अर्नेब,1
star/betelgeuse,बेटेलज्यूज,1
star/canopus,कैनोपस,1
star/capella,कपेला,1
star/caph,काफ,1
star/castor,कास्टर,1
star/deneb,डेनेब,1
star/denebola,देनेबोला,1
star/diphda,दिफदा,1
star/dubhe,डबे,1
star/e_lyrae,ε लाइरे,1
star/enif,एनिफ,1
star/etamin,एटामिन,1
star/fomalhaut,फोमलहॉट,1
star/hadar,हदार,1
star/hamal,हमल,1
star/izar,इज़ार,1
star/j003712+535400,फुलु,1
star/j004912+574912,अचिर्ड,1
star/j005624+591048,कास्टुला,1
star/j010824-551500,वुरेन,1
star/j011348+073448,रेवती,1
star/j012212+453148,अधिल,1
star/j012548+601424,रुचबा,1
star/j013112+152100,अल्फेर्ग,1
star/j013636+412436,टिटाविन,1
star/j013748+483748,नेम्बस,1
