object_id,name,is_primary
moon/triton,Tritón,1
planet/jupiter,Júpiter,1
planet/mars,Marte,1
planet/mercury,Mercurio,1
planet/moon,Luna,1
planet/neptune,Neptuno,1
planet/pluto,Plutón,1
planet/saturn,Saturno,1
planet/sun,Sol,1
planet/uranus,Urano,1
shower/aquariids,Eta Acuáridas,1
shower/deltaaquariids,Delta Acuáridas,1
shower/geminids,Gemínidas,1
shower/leonids,Leónidas,1
shower/lyrids,Líridas,1
shower/orionids,Oriónidas,1
shower/perseids,Perseidas,1
shower/puppidvelids,Púpidas-Vélidas,1
shower/quadrantids,Cuadrántidas,1
shower/ursids,Úrsidas,1
star/alcyone,Alcíone,1
star/aldebaran,Aldebarán,1
star/alphekka,Alphecca,1
star/arcturus,Arturo,1
star/canopus,Canopo,1
star/castor,Cástor,1
star/denebola,Denébola,1
star/mirphak,Mirfak,1
star/polaris,Estrella Polar,1
star/polaris,Estrella del Norte,0
star/polaris,Estrella Polar,0
star/pollux,Pólux,1
star/procyon,Proción,1
star/regulus,Régulo,1
star/rigel,Rígel,1
star/rigil_kentaurus_a,Alfa Centauri,1
star/rigil_kentaurus_a,Alfa Centauri,0
star/rigil_kentaurus_a,Alfa Centauri,0
star/rigil_kentaurus_a,Alfa Centauri,0
star/shedir,Schedar,1
star/sirius,Sirio,1
star/sirius,Canícula,0
star/spica,Espiga,1
