object_id,name,is_primary
shower/aquariids,Eta Aquaridi,1
shower/deltaaquariids,Delta Aquaridi,1
shower/geminids,Geminidi,1
shower/leonids,Leonidi,1
shower/lyrids,Liridi,1
shower/orionids,Orionidi,1
shower/perseids,Perseidi,1
shower/puppidvelids,Puppidi-Velidi,1
shower/quadrantids,Quadrantidi,1
shower/ursids,Ursidi,1
star/alphekka,Alphecca,1
star/arcturus,Arturo,1
star/canopus,Canopo,1
star/castor,Castore,1
star/phad,Phecda,1
star/polaris,Stella polare,1
star/polaris,Stella del Nord,0
star/polaris,Stella polare,0
star/pollux,Polluce,1
star/procyon,Procione,1
star/regulus,Regolo,1
star/rigil_kentaurus_a,Alfa Centauri,1
star/rigil_kentaurus_a,Rigil Kentaurus A,0
star/rigil_kentaurus_a,Rigel Kentaurus A,0
star/rigil_kentaurus_a,Rigil Kent,0
star/sirius,Sirio,1
star/sirius,Stella del Cane,0
